Module,Course,Language,Platform,Level,Duration,Ratings,Reviews_Count,Title,Description,Published_At,Views,Organization,URLs,Images
Industrial Management,Operations Management,Tamil,YouTube,All Levels,PT5M36S,289 Likes,12,Operations Management Introduction (Tutorial in Tamil),"Our December 2023 crew aced their exams, and you're next! Let's conquer June 2024 together! 
   Sudharsan's Academy makes you an achiever    https://youtu.be/5YQfzONL9Hc "" OMSM 15 days study plan ""   released today. Most of our students asked me for exam hacks and easy study plan for Operation Managements and Strategic Managements paper. Old and New syllabus students can use this studyplan and score high marks. 

https://www.youtube.com/watch?v=DHEz_3nwd5A&lc=Ugwk2YQ7660IbEoJ9hR4AaABAg    

Our video classes helps you to get 80% and more. Call 7373626996 for details and classes. 

Happy Studying ... All the best Sureshot success in December 2023 exams. call 7373626996. watch the video for your success. https://studio.youtube.com/video/FWFGdR8qpd0/edit Everyone can achieve in CMA Inter in July 2023 or Dec 2023
https://drive.google.com/file/d/1iYq2VVPMOLnthaMJV9jG_46zt-jFbPKg/view?usp=share_link 

60 days success study plan  :  https://youtu.be/yZb_jL7UKTo
 
 My CMA success journey ... All India Rank ... Campus placement in Vedanta group ... How to made this achievement ... Tips to my students ... watch this video till the end... it will be helpful for every CMA student    https://youtu.be/hidWb_rUWNA 

 #CMA #cmainter #CMAIntermediate #cmaexam #cmainterexam #sudharsansacademy #cmarank  #june2023exam #CMASuccess #StudyCMA #cmatamil #tamilcma #costmanagement #costmanagementaccountant #cmaair #allindiarank 

  we are providing customised 7 days study plan to our online / recorded class students

  7 days success plan for Direct Taxation :  https://www.youtube.com/watch?v=lDGI_lGaU9I&t=14s

  7 days success plan for Cost Accounting :  https://www.youtube.com/watch?v=LQ66x4YXenc

  7 days success plan for OM & SM         :  https://www.youtube.com/watch?v=_dF-jAKuJjs
  
  7 days success plan for CMA & FM        :  https://www.youtube.com/watch?v=gGcE7k9fB-Q
 
  7 days success plan for Indirect Taxation :  https://www.youtube.com/watch?v=vQVpUx9Meto
  
  7 days success plan for Cost Accounting :  https://www.youtube.com/watch?v=57tx5tp0Ruc",2019-08-27T11:51:29Z,20540,Sudharsan's Academy,https://www.youtube.com/watch?v=_Jv4xuiq5v0,https://i.ytimg.com/vi/_Jv4xuiq5v0/hqdefault.jpg
Industrial Management,Operations Management,Tamil,YouTube,All Levels,PT6M6S,8866 Likes,104,What is Operation Management? | Duties and Responsibilities in Operation Management,"In this video, I have discussed "" what is operation management?""
Operations management is an area of management involved in planning, conducting the process of production and redesigning business operations in the production of goods or services. It requires planning, organizing, and inspecting the organization’s processes to balance revenues and costs to get the highest possible operating profit.
Topics I have covered in this video are -
What operation management is? Define operation management, functions of operations management, 
role of operation management, Nature of Operations Management, Duties and Responsibilities in Operations Management or what does operation management do, and Benefits of Operations Management.

Read in details or Download PDF - https://educationleaves.com/what-is-operations-management/

My website - https://educationleaves.com/

Follow me on - 
Instagram - https://www.instagram.com/sukanta_mac/
Twitter - https://twitter.com/educationleaves
Linked in - https://www.linkedin.com/in/sukanta-maiti-a4510118b/
#operationmanagement

0:00 Introduction
1:42 Product Design
2:12 Forecasting
2:40 Supply Chain Management
3:27 Delivery Management
3:56 1. Product Quality
4:14 Productivity
4:33 3. Customer Satisfaction
4:53 Maximize Revenue
5:25 Improve Innovation",2021-11-18T07:46:19Z,486498,Educationleaves,https://www.youtube.com/watch?v=tdZOjBODtE4,https://i.ytimg.com/vi/tdZOjBODtE4/hqdefault.jpg
Industrial Management,Operations Management,Tamil,YouTube,All Levels,PT3M53S,208 Likes,12,Production Management vs Operations Management | தமிழில் |,"Production vs Operations Management

Meaning
Decision Making
Objective
Found in

For further videos kindly subscribe my channel.

Like, Comment and share my videos 👍

My channel Link - https://www.youtube.com/channel/UCyvdXtl7Yniz7N81DVCZntA

Classification of cost video link:
Part 1 : https://youtu.be/wQfpD7nylAE
Part 2 : https://youtu.be/4THG9a7ps94

What is market? - https://youtu.be/ooAR057Ygp0
Data Collection - https://youtu.be/OuNSpOTptE4

Keep Learning !",2020-08-07T18:03:07Z,8464,BBA Executives,https://www.youtube.com/watch?v=_x8el7oaiBg,https://i.ytimg.com/vi/_x8el7oaiBg/hqdefault.jpg
Industrial Management,Operations Management,Tamil,YouTube,All Levels,PT59S,18 Likes,3,RCCB Working Prniciple,"About this video
#HowtoBecomeManager#
  Here you can get simple ideas about become a manager from student to manager, I am trying to reduce the gap in between  student to professional conversion
 
Engineering student to manger Playlist link
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSDIe8lo7qXX3FqRdN-sXsgk
Electrical Units Basics Playlist Link
https://youtube.com/playlist?list=PLr1ZL_UmrFSBKA8_bTgN8EZG8Ve3_cL9-&si=dZ1d2nOHRsUCtgF5
Transformer parts and function Playlist link
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSBTHmlsaZjlYBZRtoQhwEVI
Electrical Safety Playlist link
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSB7aM_9aMdIZDRgQyGVVWIV
Electrical Breakers
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSA0sQOs6b_PSHKDYCNbb4ii
Types of cables in Electrical
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSDnDvoKU9uXBRhKnO3xerLn
Induction Motor basics
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSCCJZf4jRSO69gl-mGMYrh7
Instrumentation
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSCTKd4Xy7ZNoKMUkECwrXt3
Electrical surge/Lightning arrester
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSAFnKaC0QB95X5w6uHL0dSd
CT Current Transformer basics 
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSD4HcH7N6LB4YuqK4WFMU8W
DG Diesel generator basics
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSBuxGeAMumOk-RnA9PkueEH
Plant Utility equipment basics
https://youtube.com/playlist?list=PLr1ZL_UmrFSBYiZ6MDQZEOkKe4HxNfydM&si=mtntJVe2VZpdc8YU
Electrical Protection Relay
https://youtube.com/playlist?list=PLr1ZL_UmrFSASYcy6_qsUzun7IJ9XGJEq&si=qK0MDZYCfGzTMsxP
Electrical testing
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSAtUIuN7_TEM_R05FMsZ4ES
Electrical Timer basics
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSABBnlqZZD8I287E6_h0SUE
Energy meter basics
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSB82pp0mayHcUOT5Qu46gRc
Industry and domestic Electrical bill basics 
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSBtr8UxG7HwJcse3qe2oIhb
Home appliances
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSCFmgBpH24z_HTEXKpOGf5n
Unnoticed
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSCLmLuKwud0gJ0EgUZjmC3f
Microsoft Excel Basics
https://www.youtube.com/playlist?list=PLr1ZL_UmrFSBYqmVAw4j_HQolo0egfUKz

About our channel:
Here you can find a videos for industrial equipment basic working principle & efficient Operation maintenance in Tamizh(Tamil) with simple animation.
Electrical & Instrumentation
Transformers parts and working animations
HT/LT breakers MCB, MPCB, MCCB, ACB, VCB, starters explanation
Induction motor and alternator working animation and DG maintenance
Types of sensors and working principle with usages -RTD, Thermocouple, Proximity sensors,
Earting system and its types-TT, TN-C TN-C-S
CT- Current transformer working and connection
Electrical Distribution system, Switch yard operations, motor, VFD, DG...etc
Utility
Boiler, power plant, Chiller plant, Compressor, Fire protection systems, Water treatment plant-WTP/ETP/STP, AHU-Air handling unit, BMS-Building management system, HVAC-Heat and ventilation air conditioner.
BEE-Bureau of energy efficiency
Energy manager exam notes and previous year question paper with answer.
This channel will help for engineering students, freshers and industrial working people.
Electrical Home appliances
Fan connection and troubleshooting
UPS and inverter connection
House wiring and troubleshooting explained with simple animation
Refrigerator working animation and troubleshooting-Thermostat issues and over cooling issues explained
Electricity bill reduction ideas and basic understanding of Tamil Nadu tariff rates
AC-Air conditioner working animation and service troubleshooting 
Mixer, Grinder troubleshooting and maintenance
HT/LT breakers MCB,MPCB,MCCB,ACB,VCB,starters explanation
Induction motor and alternator working animation and DG maintenance
Types of sensors and working principle with usages -RTD, Thermocouple, Proximity sensors,
Earting system and its types-TT, TN-C TN-C-S
CT- Current transformer working and connection
Electrical Distribution system,Switch yard operations,motor,VFD, DG...etc
Utility
Boiler,power plant,Chiller plant,Compressor,Fire protection systems,Water treatment plant-WTP/ETP/STP, AHU-Air handling unit,BMS-Building management system,HVAC-Heat and ventilation air conditioner.
BEE-Bureau of energy efficiency
Energy manager exam notes and previous year question paper with answer.
This channel will help for engineering students, freshers and industrial working people.
Electrical Home appliances
Fan connection and troubleshooting
UPS and inverter connection
House wiring and troubleshooting explained with simple animation
Refrigerator working animation and troubleshooting-Thermostat issues and over cooling issues explained
Electricity bill reduction ideas and basic understanding of Tamil Nadu tariff rates
AC-Air conditioner working animation and service troubleshooting 
Mixer,Grinder troubleshooting and maintenance",2025-01-01T12:30:50Z,238,General Engineering,https://www.youtube.com/watch?v=y6-ZtOSq4uU,https://i.ytimg.com/vi/y6-ZtOSq4uU/hqdefault.jpg
Industrial Management,Operations Management,Tamil,YouTube,All Levels,PT1M36S,3126 Likes,47,What is Operations Management?,"You want to dive deep into the world of finance and management? Visit us:
http://www.frankfurt-school.de/en/home/programmes.html?utm_source=youtube&utm_medium=ACQUISITION

In our day to day live we routinely deal with both physical goods as well as services. But where do these products or services come from?: How are these goods and services made? 

This is where Operations Management comes into play: looking closely at the production of such goods, we’re able to take a peek inside the „black box“ which is the production process.
Operations Management can be defined as the management of the entire process that transfers inputs into outputs. Outputs are as said physical goods or services. Inputs can be material, manpower and machines.

Here’s an example from the car industry: The material, metal in this case, is supposed to be reshaped by a machine. This machine, a press in our example, is operated by a machine operator. 
The metal thus becomes, through the transformation process, a finished component which is assembled on a car as the output of this process.

A central aspect of Operations Management is the improvement of the transformation processes which can be accomplished by concepts such as Total Quality Management, Kanban, or Total Productive Maintenance.",2016-07-06T14:22:06Z,337561,Frankfurt School of Finance & Management,https://www.youtube.com/watch?v=nG5-52a5lRo,https://i.ytimg.com/vi/nG5-52a5lRo/hqdefault.jpg
Industrial Management,Strategic Management,Sinhala,YouTube,All Levels,PT7M26S,78 Likes,6,Strategic management (උපායමාර්ගික කළමනාකරණය ) Part 1 (sinhala),"Strategic management Sinhala & Simple english - උපායමාර්ගික කළමනාකරණය (part 1)
Introduction to Strategic management (හැඳින්විම )


You can Connect with us using following  links
Website - slfaculty.com
Email - srifaculty@gmail.com
Whatsapp group - https://chat.whatsapp.com/CKYiiBye0fJ...
Telegram group - https://t.me/slfacultygroup
Telegram channel - https://t.me/slfaculty",2023-03-18T12:30:07Z,4716,SL Faculty,https://www.youtube.com/watch?v=57doL-ea0VQ,https://i.ytimg.com/vi/57doL-ea0VQ/hqdefault.jpg
Industrial Management,Strategic Management,Sinhala,YouTube,All Levels,PT7M33S,229 Likes,19,Strategic Management in Sinhala,"https://www.youtube.com/watch?v=2pzn5rxhuKk   
LLM(UK), MBA(UK), MFE(SL)",2019-10-18T19:00:19Z,9595,Samindra Window,https://www.youtube.com/watch?v=KkvRkFUzT9U,https://i.ytimg.com/vi/KkvRkFUzT9U/hqdefault.jpg
Industrial Management,Strategic Management,Sinhala,YouTube,All Levels,PT37M37S,168 Likes,8,strategies management kuppi 01,"strategic management concept 
01 lesions .",2021-10-26T03:33:58Z,11955,Kuppi,https://www.youtube.com/watch?v=NE-eHYoatJo,https://i.ytimg.com/vi/NE-eHYoatJo/hqdefault.jpg
Industrial Management,Strategic Management,Sinhala,YouTube,All Levels,PT3M11S,1 Likes,0,A New Years Gift for Your Business,"Kickstart your 2025 business strategy with the C.E.O. Framework. Learn how to connect emotionally with customers, elevate their experiences, and achieve unprecedented growth!",2024-12-31T00:12:21Z,36,Bruce Turkel,https://www.youtube.com/watch?v=oReCQuW5bbw,https://i.ytimg.com/vi/oReCQuW5bbw/hqdefault.jpg
Industrial Management,Strategic Management,Sinhala,YouTube,All Levels,PT10M13S,38 Likes,7,Strategic Management- උපායමාර්ගික කළමනාකරණය,"Lead Facilitator | Business Practitioner | Master Trainer | Engineer | Visiting Lecture 

Email : s14009712@ousl.lk

Mobile : +94768581683",2023-01-16T21:33:30Z,1338,Eng. Damindu Vijayanga : D - Vector,https://www.youtube.com/watch?v=cRJwW5E1tJo,https://i.ytimg.com/vi/cRJwW5E1tJo/hqdefault.jpg
Industrial Management,Strategic Management,English,YouTube,All Levels,PT8M26S,7386 Likes,81,"What is Strategic management? Strategic management Process, types.","In this video, I have discussed ""Strategic Management"".
Strategic management is the process of planning, monitoring, analysis, and assessment of all necessities an organization needs to meet its aims and objectives.
Topics I have discussed are -
1. What is strategic management? strategic management definition.
2. process of strategic management.
3. types of strategic management- SWOT Analysis, Balanced Scorecard.
4. Advantages of Strategic Management, why is strategic management important?
5. Dis-advantages of Strategic Management.
6. strategic management pdf.
Download strategic management PDF - https://educationleaves.com/strategic-management/

My website - https://educationleaves.com/
Follow me  - 
Instagram - https://www.instagram.com/sukanta_mac/
Twitter - https://twitter.com/educationleaves
Linked in - https://www.linkedin.com/in/sukanta-maiti-a4510118b/
#strategicmanagement

0:00 Introduction
0:41 Strategic management is based on
1:04 Strategic planning also comprises
1:52 Goal setting
2:29 Gathering Information and Analyzing
2:43 Strategy forming
3:11 Implement the Strategy
3:34 Monitoring
4:13 SWOT Analysis
4:53 Balanced Scorecard
5:33 1. Discharges Board Responsibility
6:05 Enables Measurement of Progress
7:23 It is expensive
7:38 3. Complex Process",2021-10-18T20:20:39Z,408972,Educationleaves,https://www.youtube.com/watch?v=5xD2JLleGqk,https://i.ytimg.com/vi/5xD2JLleGqk/hqdefault.jpg
